name,score
471741741,11.20941004143794
73206956,11.1938694584082
16190898,11.173711427236304
32871086,11.162531927937135
27860681,11.10893284517799
24889586,10.98607856134628
33792634,10.958026508875818
65647594,10.913958260825426
1198406491,10.892269767446699
26642006,10.79614679569589
92717138,10.773597784540318
155659213,10.74167724349874
14224719,10.689246916757153
818282957618216960,10.660318640187846
2529971,10.639620602883488
2835276183,10.631725561554132
130997057,10.624766967553938
73181712,10.617967772272591
126722715,10.612869874704678
3333055535,10.601811314160583
2178012643,10.592739701345213
40156330,10.545849381530168
6446742,10.537913595639104
17137628,10.530242020023202
28370738,10.529286412503879
1384191372081590274,10.490982944661324
42384760,10.484225636971926
14091091,10.467862599233266
21845792,10.46380741433649
24277551,10.440437674439387
19248106,10.440259482399075
16403943,10.40867713462481
44988185,10.40847123452627
16012783,10.35305346169209
82652901,10.297905790592699
275686563,10.281304160228434
15635604,10.246853755327928
238763290,10.246157577900203
800707492346925056,10.233110626728699
276540738,10.195475832880154
342863309,10.190938609444345
52544275,10.14386480583221
24919888,10.036718905883324
138600717,10.036362105196016
415605847,10.031100385042707
16409683,10.005741969216224
820378690920058880,9.997806683365827
8496762,9.996616682927266
24216951,9.982555465368678
985916593065476096,9.976284107403565
16589206,9.973786456929561
336116660,9.952203779023876
96770474,9.93055076199085
122130797,9.870798985182162
95975081,9.867959140805288
4939401,9.848711398894661
41509142,9.843794527371195
20402945,9.81656879566501
18038269,9.782488047652578
148529707,9.754678631765948
309366491,9.753354477125571
89168924,9.730911901437546
33919343,9.658270883421883
874916178,9.657528442599292
69231187,9.649554704520716
173677727,9.647495717693344
25387735,9.582488211440076
34036028,9.569020471170615
343627165,9.552825412272758
14834340,9.447318620159031
811229675758505984,9.440825979384435
2717254872,9.399309761446077
16331010,9.398262570890259
51241574,9.379781929738423
22330739,9.37885460461903
19040598,9.33381135867608
619278612,9.32449972890709
213969309,9.314051315882333
610659001,9.28650282955479
2195241,9.26770511737086
31126587,9.252588529866465
29403387,9.231003321778957
15461733,9.223091975816871
1605,9.220716123052648
822215679726100480,9.218825710672204
95610041,9.21514396506621
16298441,9.211205342970654
632344577,9.188416662758362
14800270,9.160269484328396
1507338108,9.120987901477713
224896427,9.112761076199716
19362299,9.110202609020165
48120914,9.10809560922638
243418245,9.105143802556329
30602016,9.100864287245399
44409004,9.100420127358575
20518298,9.058062391082842
14437914,9.046107265688585
18170896,9.028983160613526
17696167,9.021387970155812
561516853,8.976604050113279
1103518614982819840,8.946533119394298
143415291,8.933043317684733
14790966,8.921268973095518
14379660,8.91889354655363
15962096,8.914955064317038
1065249714214457345,8.907776719742918
33933259,8.901534510327739
137862496,8.84893131043434
20571756,8.843714743851537
189362860,8.792601926626395
14293310,8.750536928571707
1599608046,8.748753806947528
174533632,8.745759180042826
2425151,8.719307947193807
622133,8.713168303722194
255747911,8.661087399301252
437520768,8.629674280178408
744260935527735296,8.621267945254832
259395895,8.598237408518347
26572460,8.57801893815724
369583954,8.567594780964697
78194111,8.511543027872753
18816166,8.499448390995338
2835886194,8.497395059466378
2922928743,8.491815199342744
317370751,8.45628286986923
1282121312,8.431143082167607
596893898,8.416648431916258
97474887,8.404140003933591
54617733,8.3825071143906
32959253,8.369488688819999
18915240,8.349387660435783
874896877,8.348216047227622
21786618,8.310506636451402
234521957,8.303587349682925
1211267602208526337,8.266609818642667
14361155,8.248113572778953
50811932,8.247523026041712
1236557193752657926,8.228276950829537
586291040,8.227757389947238
1440641,8.21951388536663
39344374,8.211021599534686
1351759713982050306,8.184960436982227
16684243,8.159073559073585
938092865716211712,8.149955397828643
154101116,8.114250351868355
267921808,8.112767064920854
107225267,8.10190558529661
15519544,8.097518955940805
20596281,8.091654999899788
2927758254,8.070441100299938
11740902,8.044230947089813
45090120,8.04012699109884
1947301,8.035410978714737
40908929,8.016487896444472
1330873099424854017,8.003953538810968
27698202,7.974679336664802
35831704,7.9708046552638505
97737655,7.963570029387954
57371662,7.963228491146601
942156122,7.9482432907193195
133448051,7.939634431880329
574032254,7.934565580098857
39416218,7.924055655605009
1447949844,7.905108205082063
20346956,7.879956729518978
21718006,7.879637067836345
773280684173463552,7.86575196242225
17243582,7.863185336888501
48100887,7.856869864834031
16399949,7.855324198607157
38271276,7.830369354245318
1351716580720316417,7.826661831974948
10810102,7.798772906705163
18863815,7.793792446331473
243287822,7.773702934701155
860555190,7.773441507296942
57097104,7.770819749428849
85891683,7.750609617511364
738538436,7.720281572776191
5520952,7.706610285762704
37982492,7.706402860593064
20106852,7.693191488320937
3327720838,7.687960838109561
19671129,7.6812088697477305
25932445,7.6647171962798595
37723353,7.639824728360085
26553086,7.636936756861139
1852644804,7.631683365768453
1621271,7.627378144771777
1967216306,7.622272688128127
130945778,7.620470008680914
20178419,7.60892137947991
124237063,7.590140015849432
1354525155238801413,7.568368519584132
1944772783,7.56811544647651
33857883,7.562093407177776
2361631088,7.560140241863434
14062180,7.53656140745663
1346180581,7.529318007647078
43403778,7.508523026540434
834609484781723648,7.4999689965833145
186667011,7.491408432268756
15102849,7.47694220272033
946213559213555712,7.450157193537513
16560657,7.448685253473319
1081222837459996672,7.443447651110336
14251225,7.443286089204865
15687507,7.441086084423994
34097500,7.4367853880308745
21316253,7.392575644990748
65289126,7.389225352362126
7587032,7.37965817795447
96846955,7.378548729432366
15728161,7.374378951133312
15675138,7.353839575399072
178580925,7.344481481762708
72073289,7.3351294544676255
188039706,7.3275624196425255
492253390,7.322855681508496
96149284,7.322540594267934
135249573,7.305690082257485
198975780,7.29280261340594
249677516,7.283761177878769
15227791,7.279152056694646
635716830,7.244817479115662
26270913,7.232985015176606
17889970,7.221228634864801
33602654,7.212135871791906
96829836,7.209243564518512
103012173,7.185114191575804
14629315,7.176960220155818
65698096,7.159440161932169
192942213,7.1507555992158585
24190981,7.147378633358903
80094297,7.147197040438261
148593548,7.143445509326846
259925559,7.13716818058627
1409798257,7.117467955857642
622143,7.116877385811986
17291393,7.107530676815649
19879313,7.105205984272452
115710058,7.091674852306697
1337785291,7.087110940629567
56783491,7.08619378959181
427089628,7.083690431847694
558797310,7.078610013602831
33836629,7.07846509134475
93069110,7.056961796102909
21247989,7.05401211028846
22429979,7.037899515068358
24742040,7.035991824714457
475306547,7.030089663016936
58166411,7.008622883039583
20015311,6.985834984289997
327577091,6.96727239334804
261749497,6.894331190864809
18676369,6.891897359182622
1128886760,6.891167076374007
291690583,6.889579986355771
238285207,6.8852637441030815
382763253,6.877894261077109
16737406,6.856168033074848
24967668,6.854803024609065
443481805,6.854043720619902
17159397,6.84959725907142
42869411,6.845828478913836
105119490,6.837980887022482
57162282,6.8372839688498965
19923638,6.818369023395792
816277272013537280,6.811150924426354
18622869,6.807702262833337
14230772,6.792808824507901
377723724,6.77920746825499
114782468,6.778472418207265
381289719,6.770882281612453
1286753931834646529,6.7593836413212385
23690344,6.753433999835061
52529345,6.7414878544880406
140070953,6.684128270874525
272071608,6.683885739398973
26585095,6.680701549257808
24447643,6.678752513454597
734492654755577858,6.6726101300305185
69426451,6.666592051399377
2907774137,6.66281067638485
14063426,6.660978474315659
1471542956,6.658294391574798
50004938,6.644325090940355
14412533,6.64023928098324
125547081,6.617233825035012
45112524,6.615400700494471
24275419,6.596725662943239
2401980110,6.5954392128832104
74518740,6.578577000830973
27406401,6.567800106777285
58598187,6.564522989230471
14920785,6.564187261475729
816412233488015360,6.558335392245868
3687721995,6.526290364687819
20597460,6.514055661235288
17017636,6.510831770922344
22760252,6.510738722461289
9273802,6.509904895159909
3065569479,6.502597890861213
18839937,6.496409666203165
502135911,6.483696149857521
15962388,6.48366009169003
21288052,6.436603311659336
17134268,6.435157245703228
823860,6.431853344765411
842596570189234176,6.420933170228701
23043294,6.414443023077068
297100174,6.3948499593886545
125453969,6.388549816947962
1769191,6.385939922726183
18856867,6.352792603309064
268414482,6.338121742168371
182398325,6.334466691338566
74755679,6.326631748577336
815733290955112448,6.32501194002667
76351820,6.31822425626346
1451312228,6.313962463170234
24223641,6.31283835156885
133880286,6.310213984774028
25365536,6.307442711886144
866953267,6.303751735719904
84353161,6.288195553294253
3165563219,6.2519485340191565
125236951,6.247480653195939
1128748584533397505,6.235892148573798
500704345,6.232188154184167
315991624,6.225933936217995
4429003533,6.21074964495955
95092020,6.210632062268694
1275082205233111040,6.208876982508393
17471979,6.207978172056563
156016878,6.2036063642172525
859816394556284929,6.2016381125595315
15018709,6.1982731600006264
17587207,6.187785496433827
722242009,6.184538179315669
19847765,6.166243279557395
16465385,6.164478058661726
1236101,6.162371421047936
281877818,6.159889718511653
902926941413453824,6.155735142668032
1337271,6.151196817122926
292747917,6.135215497511683
106204123,6.112099967693758
8320242,6.0927985584119995
82455213,6.0917107788432965
1195025771368239106,6.085196485304938
138372303,6.083883787488451
20255162,6.072815775130917
3063032281,6.060928807810714
118245138,6.050492958413722
15224867,6.0192877011114625
39360648,6.007614679556699
174593833,5.992392253155665
10671602,5.990325882422573
255812611,5.988007163819266
1250732774,5.9669126443185485
17878804,5.960320536368572
3315264553,5.954175781991543
2400631,5.953065598453155
124003770,5.948468435650152
76376525,5.944635230481382
16714443,5.919526648301914
19394186,5.916013271647057
1248996730940448774,5.910148769054537
18927441,5.897546198923406
17175213,5.891389292249317
43878033,5.890713153399487
168683422,5.886434963095382
240734425,5.8790259452052
335996055,5.877622220266948
260114837,5.87482724376953
41761325,5.868517878379334
212657985,5.862891134600843
18691746,5.859021859006515
25772065,5.852720170437328
27179932,5.845965081065566
64844802,5.8431326435935915
305967569,5.8421759860886375
820452522494226433,5.837085033678913
53338746,5.823668760139399
19081001,5.822636962824863
1333168873860984832,5.812029414974994
252751061,5.80594187945585
29330030,5.804822683342006
18746273,5.801942605042098
33990291,5.797134341653051
96675300,5.795630798385892
398490298,5.792313873914905
25950355,5.790628421606744
197496309,5.7871754140266365
1382337056412733443,5.785615190888297
145107843,5.771283800430013
3158470088,5.768597020273961
59031230,5.760302746188012
16348549,5.758604586003277
104249727,5.758129212619318
15952856,5.756860017428309
7768402,5.755470453160063
22657202,5.7428065264942685
16170253,5.740115975713264
28054681,5.737621903191942
52712735,5.722035787403419
593289567,5.712867414975676
4207961,5.710812520241326
14423603,5.688735061302505
239210681,5.687379950007277
2679055230,5.686815067095091
861667040658063364,5.673038326932238
40918816,5.671860196251563
7517222,5.663271543300076
15007149,5.66257842596337
15588657,5.656485379004113
218325695,5.645237978309621
255520331,5.641760837166186
42389136,5.6399534737648995
313091751,5.628375988306612
316756361,5.6263070418048295
21431618,5.61983753738986
52529896,5.611999617591685
17409240,5.608333025371726
335534204,5.605321602990172
265902729,5.595443186343179
17525171,5.58502917010009
21705931,5.574429319987357
244647486,5.563972674121713
374517706,5.547530891592959
488011724,5.543078220611992
300114634,5.5414177575522965
586198217,5.540562578193233
1045110787,5.52659655677026
1306199515,5.521817117460826
47275328,5.5078816313165095
494287469,5.507584634003046
26053643,5.495411089499176
964032914626359296,5.4787701334089425
3277891994,5.478132120438424
2827377226,5.470934024810179
102891361,5.470678511463644
130617778,5.463049265026331
1372581976117481479,5.457680055222291
40927173,5.4484840950088955
158487331,5.443236891164166
21522338,5.440474957557615
41073372,5.439325678948387
95463107,5.419830742550475
357750891,5.411257143216412
15639774,5.402489547964985
21035409,5.402456953761738
363972381,5.379612962307439
2835962353,5.379158127244427
1370049534831824901,5.3789547097172346
189868631,5.378164628892359
20867568,5.371286299487465
17006157,5.3691365997392015
17698956,5.367737691532799
43989162,5.346912584703297
87359651,5.339377753812305
14100010,5.3278780729167075
200329893,5.325224368806102
1700626069,5.323095394666199
56443153,5.288959416817618
322603418,5.2664031483881795
19028953,5.262641845338465
11771512,5.2607051600964985
1137701,5.246311321227921
2863488598,5.236251913245056
1963312058,5.236165547902271
3111553475,5.234470709643553
1062926939151888385,5.228106867170606
25390350,5.210311311800615
219070649,5.198934755219636
11768582,5.195948401989659
139847909,5.193725660558988
1381699264011771906,5.188356108886674
14982315,5.186248566256048
61642247,5.185532272960149
2812768561,5.1743042131384325
16212685,5.171577944001866
3283901,5.169739391944437
142157505,5.167098361837732
25053299,5.161161614725087
390455433,5.160651411014515
204832963,5.15721227613408
43300047,5.150625888471496
574631672,5.140079249646703
2379200053,5.1328362331271435
1364614306256412679,5.1310816324892095
527526077,5.129419508219442
117439544,5.123422544574888
24859104,5.119527742649326
14824849,5.118189576764946
17482071,5.116288592560765
145125358,5.110361367002323
20221159,5.102693582830487
1383272101,5.098944413018655
763766437,5.091303403387535
28785486,5.089322158217185
870082671766011905,5.088113135142208
4783690002,5.087709756477823
2586506401,5.0768737595457365
22733444,5.070121051860528
69170362,5.063617546771724
180503626,5.063492748559412
15195539,5.062793550242376
20052487,5.0492851358447775
25471833,5.0391427912746645
290097288,5.0370587744754305
1351234883776098311,5.026428077160375
36089053,5.019350165522923
14872237,5.01113705742832
326756275,5.006746683149513
53933574,5.003989431141057
26799554,5.000857450109824
210921551,5.000594501988548
924836857988313088,4.994894883977457
407977463,4.990388372775194
122980375,4.979285379555014
17828988,4.955542090094289
22522178,4.948730472231069
2752062700,4.944200217017474
4202878276,4.942249575120183
22207520,4.926215315920365
1726074810,4.919118948479376
2966774301,4.912285797990031
89090040,4.911423055648187
15907183,4.909357867838316
17076218,4.90656244035411
8363752,4.894592159434959
15730467,4.893152303156081
28708146,4.891461007247626
71201743,4.884756663572649
133947893,4.877911632824192
380524610,4.864189756931739
16613128,4.859239204242358
39253470,4.847592688150741
21461359,4.847247751956782
5796972,4.841799220162813
74130577,4.829725259377798
292092669,4.827819821663965
26003792,4.827103378745163
29359583,4.826038104781182
291547392,4.822102483052058
257354839,4.816399358053571
1232540254457847808,4.811952783032423
16664681,4.80696038795483
3863795009,4.8065883182994895
21733692,4.796462200130898
207923746,4.794614107714879
294258287,4.790144100337482
1023072078,4.788125670473165
71339449,4.782990521313406
948976309459447808,4.780890750571159
1094762324097822720,4.78084435560235
34301875,4.7800034353872745
17899109,4.775599529142593
231033118,4.773862808255011
1110877798820777986,4.769203885384023
757303975,4.768629717979564
23603092,4.755673200643511
676573,4.752618477400025
242555999,4.7517071243252795
174226791,4.751564798633431
190063585,4.750126389645722
49153854,4.748580856659468
960604900907368448,4.737011688532214
360743972,4.731134560342731
558606074,4.728413592638332
227682918,4.7209140961040506
19263978,4.71621788818491
20169416,4.713325556343711
92903456,4.697564724347068
7846,4.695181183999864
250211424,4.691285175813659
393145048,4.691148563707012
1628700679,4.690733562632285
249860126,4.689344898503031
1728956976,4.686252078269168
238687719,4.6798182762050935
1169436009093849089,4.678942225834101
61830970,4.673290409754634
1356782857549676544,4.671645706272291
171019742,4.670632247224317
40572559,4.665049573113879
14691200,4.64515319643221
17883546,4.642976820884224
23641580,4.640158550569279
47455112,4.638903729891836
914588454,4.638570116927891
90573676,4.637107922020478
14367669,4.635825874000518
2157497975,4.629369944150059
332617373,4.6236388589373325
19426729,4.623415186229435
2453385626,4.622888811660521
224221596,4.617345488139912
33773592,4.617323765048772
23508439,4.615432011012534
15814350,4.6075917739666234
21249970,4.600306924374573
6655612,4.5970842210000935
95749490,4.593426943550098
1007506423,4.592571512611742
21634627,4.586982614729101
226428094,4.585889751201138
171682730,4.585150459789602
243236419,4.580966450453726
107146095,4.580636274160668
488026266,4.5804008790699315
526316060,4.572799434636688
229552128,4.568182431970997
29792396,4.554339659172242
14888467,4.5509356237119984
189801036,4.54874944439768
1638756846,4.54195420402191
57107167,4.541407475336524
18173624,4.53377638936766
279319647,4.532580673002987
18888713,4.531074156145478
1205322793,4.52628478328933
5699,4.521205801872344
72610934,4.520286929893652
1308211178,4.515174964691167
14541402,4.51243993191985
27830610,4.5086156801861135
772789437063368704,4.5073217209688865
15638615,4.507003679344727
19767193,4.500166608988146
1194701678202761217,4.499477479387402
221185711,4.498543738600938
1411007665350725632,4.4978802083346165
86141342,4.496914431407538
633,4.48911525556373
709644992,4.486377893501671
50149303,4.4801734533568975
17907987,4.475780190407249
111778260,4.472374958947645
19034656,4.463742442493694
17336417,4.460655989961507
23030211,4.446879264470102
1364332024929148932,4.4427089000224695
2708191476,4.438586569446035
2842841126,4.435805899432233
36155311,4.430700669850733
17461978,4.427993693286129
14885860,4.426484008517702
4517565515,4.4185324908297225
41822696,4.413053032321531
21313053,4.412691916747965
2279776304,4.412046169776966
235348644,4.410915298478746
14073364,4.407888074228845
701756115118333952,4.40491780957412
208019751,4.397822288156668
41712825,4.388230033498446
1364259892299767810,4.387991658733312
3496641,4.3851020924879185
50669520,4.381726078738774
3240143771,4.381004363828431
92116069,4.38057533254751
774642558853009408,4.3739230245347205
28181835,4.373327731401717
17936793,4.371920793444665
487673211,4.371120948127319
506429053,4.369949447202012
1073408192,4.367127372000034
18336787,4.361901487200481
3265372914,4.3605503523329405
55457727,4.356322517364888
381949397,4.355493185547386
27989078,4.351906492170737
59553554,4.347411621557187
227452515,4.346142178257522
312681953,4.3416193395961855
167155452,4.329516462255287
1528558014,4.329458745273441
1577522323,4.325923472518627
43641364,4.325120575606094
17074822,4.324375305984888
205864193,4.320890483392324
17074440,4.298929204100367
19017237,4.29825010206667
16548412,4.291515815482754
790554156830457856,4.291021950145972
3119988399,4.2898187008171185
858051,4.284716319836767
1258971660759085056,4.280399010050117
15698507,4.274793525025888
19784831,4.266000743403508
40681787,4.263083285802528
2729061,4.255578269662398
2990611686,4.253168458876299
4692588938,4.244960463847708
12369372,4.244208188436171
145935897,4.240055111233362
186755547,4.235336572250857
1019974187975430144,4.233481305201942
219683269,4.229350033208125
25198779,4.226582977303834
2363290915,4.2199857322901595
209003577,4.217538631329415
67133275,4.21673039476185
136220221,4.215445330243729
3298260008,4.212384594727332
18916728,4.208003198184635
47905488,4.201943107059438
19548850,4.200935908841923
21056978,4.1989702394203405
407013776,4.1942727571630645
18648536,4.192358204965966
50096544,4.189169475002941
118990336,4.186925698469572
538456752,4.184425271267815
15162136,4.184257280621339
259001548,4.182077761329574
92854623,4.17918295466748
2735591,4.1778312770389645
2312904278,4.17590599012851
187838951,4.173894283034546
225611014,4.1697195932207975
18278629,4.165585672403172
20575752,4.165355553824268
24775528,4.162314750891482
47285504,4.156415638366699
187993109,4.156238615269018
112047805,4.153396247880035
93654953,4.14973044186437
3245142196,4.13993013560025
2315512764,4.1395809615267956
322826289,4.138582636051483
24929621,4.137619869189235
247114704,4.137364255982636
782973815496192000,4.125599954810213
1425859260248854535,4.124334886032802
97739866,4.12158969151846
2233154425,4.113104537077508
15467700,4.105679574808805
61355746,4.088682902626492
382267114,4.0883854038698635
31108138,4.082378751381093
1380265270137257987,4.081910221178145
57893062,4.0744254260553765
130894721,4.073082648902729
177101260,4.071743273058461
236185346,4.064272634167178
46422645,4.058271159006029
1171155332917321730,4.054282647180222
1059273936,4.051675603841213
46822887,4.047415768252453
1311393885806100481,4.040942181864902
1323214644,4.039477811801398
464209765,4.028100635704528
2316155956,4.023864270300536
1366410023010783249,4.019439534738276
86697288,4.019128989191888
17466132,4.018745055328202
285198536,4.014889463396065
864926050035400705,4.004186986767686
2259809232,4.0031977648865755
16364095,4.002993976038938
58243368,4.002742172178752
18360370,3.998387789134422
704881118000971777,3.9982708091801364
1095786885685882880,3.997211562721329
494027712,3.9944491676212066
44666348,3.9942865442437787
945817135816654848,3.989768603200249
216444984,3.988622716017285
115564212,3.9729665023398955
17029640,3.9724287194712127
392447726,3.9717135044244305
561955921,3.9661178081672346
19853312,3.9639001853746567
108314159,3.9535583337519
36008570,3.949928505409112
19700387,3.9451728728174587
7097602,3.9437477873594307
4970411,3.937263751058147
215952307,3.93344704712941
1279551125264445448,3.9316559127373476
2172596028,3.9300952787301955
177345928,3.92880605179639
22185437,3.925690293408243
788759365859835906,3.925034482067813
121820614,3.9221861526940205
575014349,3.9187214415152707
28153561,3.918574063729961
1351343611531694082,3.914587282576641
30927826,3.9110592910306794
22151193,3.904925045872326
410811457,3.901213816282335
26377478,3.9002987600041985
38536306,3.8986111490881026
23995748,3.8951171526372614
19055698,3.8908090117274496
420308365,3.8890380151976056
700784500658208768,3.88900836015031
1739829048,3.8888714910062556
22123525,3.8840736617455813
246560945,3.8791189628538425
49753604,3.8782412144537957
38630618,3.87792363866658
84679163,3.876468111806624
13784642,3.872942244555387
140308631,3.870293560960302
1880281963,3.8663636065574845
101354595,3.864435931761827
34047021,3.863545155490293
5854882,3.8433156137605695
141817380,3.841133655787319
949934436,3.839578805897483
701725963,3.8369529954569557
37359462,3.8349396940808957
40124380,3.8336567559290047
131935861,3.829273694615307
3101588527,3.8283147234360375
18332190,3.8222683719320183
1228516999,3.8222370355177127
25084660,3.8216722943392085
34240147,3.8106340262036067
21761627,3.8102826854420075
67647597,3.80950047226481
383112039,3.8064882504410016
23458520,3.80328283493223
1469402426,3.800563816470902
151129779,3.799593404766896
358545917,3.7958660645978637
234270825,3.795538096990926
41369172,3.791124009906599
2977083957,3.7781050621390655
35017255,3.777702829576382
50085192,3.774907648291138
46213956,3.773993144568956
19136295,3.773153120431403
16269666,3.770358591056336
74231747,3.766994355696137
140497508,3.7657538352992845
18949610,3.757237649484103
2254236379,3.7565216715511696
18028893,3.755635093511823
22708797,3.755336220781448
2097571,3.7553116261807746
183375604,3.753890851532098
282110248,3.7526442998931087
202465898,3.740363630800452
395296194,3.736843082865255
23627469,3.7357287093869522
19568591,3.7344173378584506
9909102,3.7320287712427893
18990471,3.731515964375423
976604963743842304,3.729400865366784
305830702,3.7292601284502664
511273965,3.7270984247698777
15012486,3.7250146931917647
323120520,3.7033613647264154
816291044325261312,3.70114170396684
834081571493785600,3.698258620516058
2165590886,3.6979933367349394
20736511,3.695780851202394
24925573,3.694639394417127
16259251,3.6925240661445518
44084633,3.69209349848128
240049622,3.6881677847579546
3004871415,3.6868390430299463
230025585,3.685117891552918
243291022,3.6837483192906735
19811190,3.6836115357558334
1068831,3.6716677248721514
224659331,3.6707370250907596
104288093,3.6704735400396915
2541363451,3.666992410575546
15866188,3.664176975831575
2563677222,3.662107846089184
2381386813,3.661580742640413
15111011,3.659872029469743
16376937,3.6570864336459197
1415760166667145227,3.654732910844641
1346194631982247943,3.653850100050938
774510134,3.6519093330547676
172882258,3.6516345428153665
62418232,3.651616700860826
20322986,3.651015503467663
69620713,3.6505616504671683
17393115,3.6504884302935374
1362443063432531968,3.6491416086083057
44123487,3.6416485283898545
52392666,3.6403814523944082
25629334,3.6379783118338223
1399766153053061121,3.6342313498854644
2434397022,3.6341535482166036
35890043,3.63243902352439
110195330,3.628621667986867
1109011576659427328,3.6276322367815723
